anchor,mse
13398,518.16943359375
13399,351.0604553222656
13400,342.88037109375
13401,278.339111328125
13402,313.9976806640625
13403,325.5661926269531
13404,207.5331268310547
13405,196.374267578125
13406,197.39019775390625
13407,172.6095428466797
13408,151.56678771972656
13409,123.6551284790039
13410,134.3389892578125
13411,125.953369140625
13412,124.27889251708984
13413,102.77777099609375
13414,100.99773406982422
13415,89.3291015625
13416,118.2010269165039
13417,125.70074462890625
13418,116.76235961914062
13419,129.9258575439453
13420,118.83141326904297
13421,120.0303726196289
13422,97.12328338623047
13423,114.0660629272461
13424,128.7816162109375
13425,120.2838363647461
13426,110.45540618896484
13427,111.82650756835938
13428,119.69681549072266
13429,131.6257781982422
13430,134.24850463867188
13431,139.71055603027344
13432,140.37208557128906
13433,150.86412048339844
13434,144.8223419189453
13435,151.48133850097656
13436,152.71878051757812
13437,150.83697509765625
13438,149.4989776611328
13439,158.16197204589844
13440,165.3109588623047
13441,174.90748596191406
13442,179.16632080078125
13443,190.4090118408203
13444,206.99456787109375
13445,265.8679504394531
13446,299.1477966308594
13447,319.8868713378906
13448,344.5131530761719
13449,375.1813049316406
13450,378.2178649902344
13451,354.1587219238281
13452,279.5221862792969
13453,268.94970703125
13454,319.7141418457031
13455,336.1925354003906
13456,337.00152587890625
13457,333.5309143066406
13458,329.7156677246094
13459,311.9226989746094
13460,314.5206604003906
13461,339.3220520019531
13462,371.3729553222656
13463,369.3046569824219
13464,281.3653869628906
13465,291.57806396484375
13466,318.8902893066406
13467,315.8309631347656
13468,335.9766540527344
13469,284.5677490234375
13470,335.65869140625
13471,238.22840881347656
13472,230.1212158203125
13473,250.8767852783203
13474,302.29864501953125
13475,287.5133056640625
13476,219.971435546875
13477,210.4433135986328
13478,192.20619201660156
13479,219.12403869628906
13480,242.0589599609375
13481,266.4466552734375
13482,254.6503448486328
13483,274.5218505859375
13484,294.5783996582031
13485,318.56414794921875
13486,349.0234375
13487,295.8494567871094
13488,277.904296875
13489,298.4557189941406
13490,273.5914306640625
13491,227.42530822753906
13492,172.6006622314453
13493,135.61326599121094
13494,143.0518341064453
13495,140.52342224121094
13496,148.8353271484375
13497,140.228515625
